tiempo,To,hr,Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),ws,wd,Id,Ib,alpha,C_ROJAS:Zone Electric Equipment Electric Power [W](TimeStep),C_ROJAS:Zone Electric Equipment Total Heating Rate [W](TimeStep),C_1:Zone Mean Air Temperature [C](TimeStep),C_2:Zone Mean Air Temperature [C](TimeStep),Ti,T_1:Zone Mean Air Temperature [C](TimeStep),T_2:Zone Mean Air Temperature [C](TimeStep),T_ROJAS:Zone Mean Air Temperature [C](TimeStep)
2019-06-12 06:20:00,20.5,67.0,87731.0,1.2,323.0,13.57,54.1947,3.713445382324658,0.0,0.0,25.368909370435357,24.73971940600352,25.23092218958199,23.29662154505743,23.14594332796389,23.2892796808756
2019-06-12 06:30:00,21.1,69.0,87738.0,1.2,351.0,30.97,126.8791,5.894454980960632,0.0,0.0,25.488285497065878,24.899436235643297,25.31178383778048,23.709638993050827,23.55744500722044,23.687554181948684
2019-06-12 06:40:00,20.7,72.0,87756.0,1.5,342.0,53.74,188.8081,8.08673188083464,0.0,0.0,25.651808008885563,25.092436397695227,25.43079597207961,23.48726955704307,23.334781623373495,23.460793911208032
2019-06-12 06:50:00,20.8,67.0,87771.0,0.7,314.0,75.67,239.2213,10.289463699778825,0.0,0.0,25.51638209169023,24.94674381224812,25.30314156791398,23.315317316193212,23.16090785399047,23.285368372114696
2019-06-12 07:00:00,22.0,65.0,87785.0,0.8,42.0,87.4,277.6341,12.501899500003045,0.0,0.0,25.607812340883697,25.02078311174137,25.341869976309727,24.039250164652483,23.87754513127201,23.98677033415193
2019-06-12 07:10:00,22.4,67.0,87787.0,0.8,114.0,105.2,319.8874,14.723343545040828,0.0,0.0,25.826864644406353,25.239006847134412,25.49296540631129,24.185161998839174,24.024489120492607,24.131660942402693
2019-06-12 07:20:00,23.5,63.0,87801.0,1.1,128.0,108.4,332.3164,16.953149622215278,0.0,0.0,26.00731714614861,25.420773733603585,25.61776239801249,24.71603021857711,24.54988827748028,24.648041946834855
2019-06-12 07:30:00,24.4,57.0,87820.0,1.6,122.0,94.7,337.68,19.190715854756018,0.0,0.0,26.172845276315236,25.605888699040193,25.73769374962919,25.108298473890446,24.938638620778303,24.98108257831486
2019-06-12 07:40:00,24.8,55.0,87828.0,0.7,129.0,95.1,382.8123,21.43547993144653,0.0,0.0,26.385392233897942,25.80422574621521,25.87994126614595,25.495571095843395,25.29266393898487,25.25236747799
2019-06-12 07:50:00,25.4,52.0,87845.0,1.6,128.0,97.4,413.4529,23.686914684066753,0.0,0.0,26.520968492942906,25.93991950259085,25.98156157815553,25.67827950315668,25.472432886372665,25.39580087791992
2019-06-12 08:00:00,25.3,56.0,87847.0,1.1,171.0,101.8,423.7708,25.944523943572502,0.0,0.0,26.608392034082648,26.017443058781538,26.053803795167013,25.74084090806,25.506004460397854,25.415412476506607
2019-06-12 08:10:00,24.8,57.0,87852.0,0.2,253.0,111.5,517.2728,28.207838604478244,487.5,487.50000000000006,26.667624393348717,26.059966408947336,29.47325670916596,25.53963829971347,25.333821004716587,25.300350252536248
2019-06-12 08:20:00,24.9,57.0,87844.0,0.7,170.0,117.0,540.0411,30.47641282266803,487.5,487.50000000000006,26.69019461460811,26.08221911581929,29.855507798719376,25.587762250622745,25.373506388076148,25.34482857758828
2019-06-12 08:30:00,25.0,56.0,87849.0,0.9,80.0,123.7,576.0004,32.749820263965766,487.5,487.50000000000006,26.710955847222785,26.105800598159213,29.972340403093693,25.627491578089753,25.405436400308517,25.39610316017239
2019-06-12 08:40:00,25.8,52.0,87834.0,1.4,149.0,125.7,621.285,35.027650307958496,487.5,487.50000000000006,26.781531393172912,26.181486991478813,30.0863031943573,25.92358616909285,25.656224271301642,25.63948681913741
2019-06-12 08:50:00,26.4,52.0,87820.0,2.2,180.0,128.4,646.0764,37.309504091855175,487.5,487.50000000000006,26.88580086311124,26.306652123541213,30.180854563906887,26.152685799219135,25.83697303859948,25.84309077685068
2019-06-12 09:00:00,26.1,51.0,87829.0,2.5,146.0,133.1,678.4271,39.594990249673316,487.5,487.50000000000006,26.89103209550368,26.338078022938053,30.188791057332026,26.095429735571305,25.875342257958234,25.922124215084963
2019-06-12 09:10:00,26.2,50.0,87820.0,2.8,127.0,136.8,678.3789,41.88372015832904,487.5,487.50000000000006,26.86068922842365,26.336894110292594,30.17511127001649,26.16133700889292,25.98987743351067,26.059164531284342
2019-06-12 09:20:00,26.2,51.0,87814.0,3.2,214.0,137.2,728.4145,44.17530243734997,487.5,487.50000000000006,26.85596992389967,26.35148228312753,30.207992965100193,26.1756718463512,25.994698894878656,26.114479250788584
2019-06-12 09:30:00,25.9,53.0,87816.0,3.4,198.0,140.5,731.9941,46.46933635202414,487.5,487.50000000000006,26.789984325041882,26.30233690490835,30.18756636656155,26.009314751679447,25.84348167564588,26.010435346137854
2019-06-12 09:40:00,25.6,54.0,87818.0,1.0,192.0,142.8,744.9299,48.765403623262266,487.5,487.50000000000006,26.855118048019687,26.30962869804089,30.527045772704877,25.989944756327624,25.748015938163398,26.054576735115052
2019-06-12 09:50:00,25.8,50.0,87826.0,3.2,154.0,146.3,755.4272,51.06305792239068,487.5,487.50000000000006,26.832624192994484,26.307076276784453,30.442584233398904,25.949904246672126,25.786496312402072,26.03754668037363
2019-06-12 10:00:00,26.4,49.0,87824.0,3.0,207.0,146.0,759.2701,53.36181097690528,487.5,487.50000000000006,26.93321089250244,26.43377552847456,30.517215260168616,26.31995835322597,26.128588730127372,26.45990794675175
2019-06-12 10:10:00,26.0,48.0,87827.0,3.0,148.0,147.7,761.4088,55.66111365001622,487.5,487.50000000000006,26.981202349078174,26.48453097047229,30.58567455395146,26.159637162917146,25.989915410711497,26.32353398999021
2019-06-12 10:20:00,26.6,48.0,87833.0,4.2,171.0,156.0,763.3228,57.960329433726656,487.5,487.50000000000006,27.045463110947896,26.585187762916107,30.539038456337988,26.509466084199534,26.364560076954454,26.689923000595392
2019-06-12 10:30:00,26.6,49.0,87810.0,2.4,180.0,157.6,765.0332,60.25869623959533,487.5,487.50000000000006,27.18279237800304,26.691860542369962,30.856928575772894,26.49323633177967,26.26906639641522,26.80109562279819
2019-06-12 10:40:00,26.7,47.0,87811.0,3.3,199.0,157.1,766.5583,62.555269666375686,487.5,487.50000000000006,27.245274463102763,26.747055486252943,30.946683962974877,26.578832165868477,26.403852796057553,26.861745632963977
2019-06-12 10:50:00,26.5,47.0,87811.0,1.8,185.0,153.4,767.9133,64.84883605064392,487.5,487.50000000000006,27.307133648589,26.778949799243694,31.185938756081967,26.48341051230679,26.23510452956244,26.90162170188344
2019-06-12 11:00:00,27.4,44.0,87787.0,2.8,164.0,150.2,769.1112,67.13777446768638,487.5,487.50000000000006,27.46012499251941,26.92763364443469,31.33713775627152,26.897994663876492,26.65320258885037,27.393925260573386
2019-06-12 11:10:00,27.5,44.0,87776.0,2.7,209.0,155.5,770.1633,69.41982890800364,487.5,487.50000000000006,27.60162068389455,27.07583302710972,31.46046818728902,27.01372503267025,26.785858197640902,27.574849741296397
2019-06-12 11:20:00,26.9,46.0,87764.0,2.3,215.0,163.6,771.0788,71.69171473227327,487.5,487.50000000000006,27.580857798701338,27.04653602197495,31.538385701125737,26.778316290063707,26.56906943775419,27.304834874824394
2019-06-12 11:30:00,27.5,44.0,87746.0,3.1,157.0,171.0,771.8657,73.94840192232549,487.5,487.50000000000006,27.64218745589065,27.12524339215116,31.591354596677373,27.077317494781052,26.89057872976812,27.63957932553389
2019-06-12 11:40:00,27.9,46.0,87724.0,1.4,209.0,169.4,772.5306,76.18172548190945,487.5,487.50000000000006,27.804093275983075,27.23727248415955,31.964305636954712,27.142845921716184,26.982054002277998,28.05712574828109
2019-06-12 11:50:00,27.6,45.0,87698.0,2.2,216.0,173.9,773.0792,78.37748386422784,487.5,487.50000000000006,27.85573367296245,27.27571966171879,32.02378133304297,27.095711445795605,26.716948238402747,27.92317735357204
2019-06-12 12:00:00,28.3,45.0,87681.0,0.8,206.0,175.6,773.5155,80.50883120578064,487.5,487.50000000000006,27.944443299155733,27.325861150996214,32.288971591049055,27.413806704059585,27.246402251544538,28.400837847817055
2019-06-12 12:10:00,28.1,44.0,87677.0,2.5,202.0,188.6,773.8433,82.51975326893223,487.5,487.50000000000006,28.02639895659909,27.432567936250486,32.26329169027986,27.2881939367027,26.88415779864915,28.336242279388895
2019-06-12 12:20:00,28.7,47.0,87656.0,3.0,236.0,214.3,676.0651,84.28102113496396,487.5,487.50000000000006,28.17989207885339,27.637082097063605,32.25676047362264,27.931591692067318,27.74314254445148,28.695789644623094
2019-06-12 12:30:00,27.6,45.0,87654.0,3.2,242.0,224.1,774.1824,85.4893592846025,487.5,487.50000000000006,28.10268706864574,27.59200005459369,32.10993734549846,27.43268462920644,27.312358193850702,28.01497763528925
2019-06-12 12:40:00,28.3,44.0,87633.0,2.2,146.0,221.0,774.1964,85.6555091953547,487.5,487.50000000000006,28.15174471610845,27.618679866264138,32.39669216594641,27.479670889336727,27.125429890157093,28.649600802972078
2019-06-12 12:50:00,29.2,43.0,87608.0,2.7,104.0,214.1,774.107,84.68086084440257,487.5,487.50000000000006,28.388566328738737,27.832823167484797,32.62707410937169,28.109933832406398,27.85364966624751,29.185070349677172
2019-06-12 13:00:00,29.5,43.0,87583.0,0.8,153.0,214.0,773.9136,83.02866609106391,487.5,487.50000000000006,28.482160099381428,27.855105494707146,32.95076280599115,28.23015186841705,28.07052672060293,29.431733438413648
2019-06-12 13:10:00,30.0,39.0,87578.0,2.9,150.0,223.6,773.6147,81.06756571177914,487.5,487.50000000000006,28.69048837880478,28.084636275547236,32.98055792959048,27.813437870630953,27.52626451739416,29.77635071721979
2019-06-12 13:20:00,30.1,43.0,87565.0,2.0,105.0,237.3,766.8889,78.9613309368265,487.5,487.50000000000006,28.84611360979077,28.245803319951907,33.094146299153294,28.360832458187712,28.212204200573268,29.909840560251503
2019-06-12 13:30:00,29.9,40.0,87570.0,1.5,25.0,246.1,771.3427,76.77953964537069,487.5,487.50000000000006,28.855608757651318,28.25862221015533,33.47072139674641,28.74114402436685,28.596417212102146,29.94519442922081
2019-06-12 13:40:00,29.9,39.0,87548.0,1.2,65.0,247.1,772.0572,74.55460439444781,487.5,487.50000000000006,28.871486228052802,28.27145902860403,33.47339808443987,28.647823960103718,28.501186747758354,30.062452024462427
2019-06-12 13:50:00,30.7,39.0,87522.0,1.8,107.0,261.8,690.8939999999999,72.3032439277203,487.5,487.50000000000006,28.94730475511305,28.30767655726862,33.49315651476175,28.808344217779215,28.66672244432233,30.39029961176521
2019-06-12 14:00:00,30.7,40.0,87507.0,1.6,149.0,267.6,738.8015,70.03487103970835,487.5,487.50000000000006,29.11600728889507,28.4710667728907,33.545614598241556,29.000109591042246,28.858233145327183,30.51348404543961
2019-06-12 14:10:00,30.7,41.0,87494.0,1.3,163.0,281.3,718.1484,67.75518411984085,142.5,142.5,29.152089420742477,28.472661888596157,31.83772451471613,29.100557535798377,28.959303460092066,30.612362431166734
2019-06-12 14:20:00,30.1,40.0,87495.0,2.9,149.0,306.1,534.1154,65.46784935477793,142.5,142.5,29.251680129800935,28.655308918918138,31.546306961637306,28.456462931870636,28.174784418951788,30.379131283935976
2019-06-12 14:30:00,30.4,38.0,87487.0,1.7,268.0,340.2,266.2507,63.175352225483806,142.5,142.5,29.274384921028677,28.67926787109358,31.543663746654907,28.825701775631593,28.696551885117863,30.63114822633995
2019-06-12 14:40:00,30.5,36.0,87474.0,1.9,303.0,344.2,380.6099,60.87945768409399,142.5,142.5,29.298534006436604,28.716712389094443,31.673638880039352,29.223667395588397,29.085621456703024,30.903615594848727
